,date,hour,h,FRACDF
1865,2020/5/28,11,1.253273307,0.123243558
1866,2020/5/28,13,1.202946498,0.120181405
1867,2020/5/28,15,0.809033419,0.171707887
1868,2020/5/28,17,0.385060675,0.235872925
1869,2020/5/28,19,0.040424783,0.215912815
1870,2020/5/28,21,0,0
1871,2020/5/28,23,0,0
1872,2020/5/29,1,0,0
1873,2020/5/29,3,0,0
1874,2020/5/29,5,0.075033783,0.230535173
1875,2020/5/29,7,0.459502781,0.259080085
1876,2020/5/29,9,0.884256667,0.16424115
1877,2020/5/29,11,1.255221608,0.133656384
1878,2020/5/29,13,1.20527428,0.132903742
1879,2020/5/29,15,0.810818005,0.220200677
1880,2020/5/29,17,0.386891287,0.297052532
1881,2020/5/29,19,0.041406429,0.245424509
1882,2020/5/29,21,0,0
1883,2020/5/29,23,0,0
1884,2020/5/30,1,0,0
1885,2020/5/30,3,0,0
1886,2020/5/30,5,0.075548871,0.233370649
1887,2020/5/30,7,0.460330712,0.28853176
1888,2020/5/30,9,0.885086727,0.23512692
1889,2020/5/30,11,1.257056814,0.230562344
1890,2020/5/30,13,1.207534804,0.357071466
1891,2020/5/30,15,0.812567732,0.498210104
1892,2020/5/30,17,0.388687037,0.641421758
1893,2020/5/30,19,0.042367625,0.32844052
1894,2020/5/30,21,0,0
1895,2020/5/30,23,0,0
1896,2020/5/31,1,0,0
1897,2020/5/31,3,0,0
1898,2020/5/31,5,0.076022032,0.481550887
1899,2020/5/31,7,0.461078248,0.96385114
1900,2020/5/31,9,0.885831497,0.981320756
1901,2020/5/31,11,1.258779142,0.970518528
1902,2020/5/31,13,1.209727545,0.933266147
1903,2020/5/31,15,0.814281913,0.935444598
1904,2020/5/31,17,0.390446823,0.925446965
1905,2020/5/31,19,0.043307631,0.464114496
1906,2020/5/31,21,0,0
1907,2020/5/31,23,0,0
1908,2020/6/1,1,0,0
1909,2020/6/1,3,0,0
1910,2020/6/1,5,0.07645343,0.427658981
1911,2020/6/1,7,0.461746077,0.681859453
1912,2020/6/1,9,0.886492098,0.56528579
1913,2020/6/1,11,1.260388837,0.825515847
1914,2020/6/1,13,1.211852072,0.864932424
1915,2020/6/1,15,0.815959978,0.824888238
1916,2020/6/1,17,0.392169677,0.757161494
1917,2020/6/1,19,0.044225781,0.416819995
1918,2020/6/1,21,0,0
1919,2020/6/1,23,0,0
