,date,hour,h,FRACDF,PAR,solar radiation,Temperature inside chamber,CO2 concentration air sampling average
1052,2020/3/21,17,0.216001948,0.425392497,42.53124641,89.53946613,25.98630964,429.1261574
1053,2020/3/21,19,0,0,0.647370833,1.362885965,22.36869985,451.2173913
1054,2020/3/21,21,0,0,0,0,20.34629062,495.5217391
1055,2020/3/21,23,0,0,0,0,18.2122701,485.5636574
1056,2020/3/22,1,0,0,0,0,18.05084325,533.1062802
1057,2020/3/22,3,0,0,0,0,18.24672496,572.0925926
1058,2020/3/22,5,0,0,0.005208172,0.010964573,20.00223074,647.0929952
1059,2020/3/22,7,0.22468783,0.630927482,18.12795352,38.16411267,22.2987991,659.5011574
1060,2020/3/22,9,0.625785147,0.401573694,103.8298427,218.5891425,25.59242874,407.2294686
1061,2020/3/22,11,0.914561186,0.437829862,158.7821284,334.278165,28.14856159,370.9975845
1062,2020/3/22,13,0.911992492,0.728864052,139.4764436,293.6346182,28.48241801,380.6215278
1063,2020/3/22,15,0.620484577,0.797914394,56.44241479,118.8261364,25.61765658,393.27657
1064,2020/3/22,17,0.218995399,0.965104759,25.0061609,52.64454926,23.10195981,388.27657
1065,2020/3/22,19,0,0,0.34249184,0.721035453,21.99505519,429.3009259
1066,2020/3/22,21,0,0,0,0,20.79990313,444.7318841
1067,2020/3/22,23,0,0,0,0,19.01419493,425.2928241
1068,2020/3/23,1,0,0,0,0,18.32357895,423.8949275
1069,2020/3/23,3,0,0,0,0,18.07910297,449.5990338
1070,2020/3/23,5,0,0,0.016872048,0.035520102,19.85095651,542.380787
1071,2020/3/23,7,0.229763892,0.329447205,23.48499456,49.44209382,22.21913399,542.321256
1072,2020/3/23,9,0.63156297,0.111483767,150.1069746,316.0146834,26.42013335,359.5451389
1073,2020/3/23,11,0.921393443,0.067736366,210.6964112,443.5713919,31.68411124,345.2451691
1074,2020/3/23,13,0.917919991,0.060506957,387.2052826,815.169016,31.05841139,337.6481481
1075,2020/3/23,15,0.624390142,0.098143844,108.5006388,228.4223974,29.66443641,373.9818841
1076,2020/3/23,17,0.221972548,0.32210638,46.63983088,98.18911764,25.98059653,408.3019324
1077,2020/3/23,19,0,0,0.849178685,1.787744599,21.78020041,436.287037
1078,2020/3/23,21,0,0,0,0,19.88071038,471.4710145
1079,2020/3/23,23,0,0,0,0,18.02355267,472.9270833
1080,2020/3/24,1,0,0,0,0,17.67984823,532.2644928
1081,2020/3/24,3,0,0,0,0,18.01349375,598.7693237
1082,2020/3/24,5,0,0,0.025791667,0.054298246,19.38006201,656.0532407
1083,2020/3/24,7,0.234835799,0.299818074,29.71592482,62.55984172,22.18829265,615.0821256
1084,2020/3/24,9,0.637326678,0.114262888,160.3591268,337.5981617,26.7314016,366.7342995
1085,2020/3/24,11,0.928216133,0.146760434,189.2299821,398.3789096,30.23978413,364.2681159
1086,2020/3/24,13,0.923820755,0.390995442,378.6613154,797.1817166,30.18540343,355.1956019
1087,2020/3/24,15,0.628262451,0.308919695,109.8695507,231.3043172,27.84615146,385.6863426
1088,2020/3/24,17,0.224933315,0.311338016,29.64000138,62.4000029,23.48439294,393.8248792
1089,2020/3/24,19,0,0,0.819231693,1.724698302,21.63466246,437.0902778
1090,2020/3/24,21,0,0,0,0,19.96594341,489.794686
1091,2020/3/24,23,0,0,0,0,17.85050617,510.4190821
1092,2020/3/25,1,0,0,0,0,17.45902388,595.5856481
1093,2020/3/25,3,0,0,0,0,17.87343362,664.1425121
1094,2020/3/25,5,0,0,0.033744097,0.071040205,19.49101864,722.9189815
1095,2020/3/25,7,0.239901008,0.262427697,26.4309951,55.64420022,22.1169154,689.8611111
1096,2020/3/25,9,0.643073824,0.095455172,152.0467156,320.0983487,26.38560846,373.6485507
1097,2020/3/25,11,0.935027056,0.066319262,214.1839167,450.9135088,31.42555257,381.4953704
1098,2020/3/25,13,0.929693189,0.065297744,410.8226746,864.8898413,31.02741114,372.5458937
1099,2020/3/25,15,0.632101003,0.095634191,140.1653498,295.084947,30.31576827,386.4351852
1100,2020/3/25,17,0.227877646,0.304098502,46.46232939,97.81543029,26.10531253,422.3055556
1101,2020/3/25,19,0,0,0.822056421,1.730645097,22.02880636,445.1811594
1102,2020/3/25,21,0,0,0,0,19.83863241,494.0810185
1103,2020/3/25,23,0,0,0,0,17.71920069,502.4202899
1104,2020/3/26,1,0,0,0,0,17.66500195,578.8128019
1105,2020/3/26,3,0,0,0,0,18.0115223,648.4270833
1106,2020/3/26,5,0,0,0.01160002,0.024421095,19.87532259,720.7415459
1107,2020/3/26,7,0.244957002,0.292381492,26.69715716,56.20454138,22.26821083,689.7465278
1108,2020/3/26,9,0.648801961,0.116072421,145.3271454,305.9518851,26.8392999,393.2475845
1109,2020/3/26,11,0.941824009,0.084940181,222.480057,468.3790674,31.61349186,373.9618056
1110,2020/3/26,13,0.935535723,0.105223225,343.3349723,722.8104681,31.22515253,359.7958937
1111,2020/3/26,15,0.635905334,0.246032366,126.0678351,265.4059686,29.90425032,380.27657
1112,2020/3/26,17,0.230805505,0.690455799,43.60446632,91.79887646,25.81553472,404.375
1113,2020/3/26,19,0,0,0.81725942,1.720546148,22.27139397,435.0652174
1114,2020/3/26,21,0,0,0,0,20.60604295,493.5253623
1115,2020/3/26,23,0,0,0,0,18.65702727,502.8020833
1116,2020/3/27,1,0,0,0,0,18.65141612,495.6654589
1117,2020/3/27,3,0,0,0,0,18.80490546,479.7893519
1118,2020/3/27,5,0,0,0.002130616,0.004485507,20.20686247,558.0483092
1119,2020/3/27,7,0.250001288,0.97738095,5.112070308,10.76225328,21.95754755,629.3647343
1120,2020/3/27,9,0.654508653,0.982696762,22.83360728,48.07075217,22.66169481,585.3506944
1121,2020/3/27,11,0.948604788,0.984072268,49.84747318,104.9420488,23.58197356,423.3140097
1122,2020/3/27,13,0.941346812,0.982438574,31.40221389,66.10992398,23.21802886,394.147343
1123,2020/3/27,15,0.63967501,0.988083756,21.55377344,45.37636513,22.94142902,388.3611111
1124,2020/3/27,17,0.233716862,0.985789685,10.83156552,22.80329583,22.5191565,406.5881643
1125,2020/3/27,19,0,0,0.62612853,1.318165327,21.90519712,471.6956019
1126,2020/3/27,21,0,0,0,0,21.14755289,523.8852657
1127,2020/3/27,23,0,0,0,0,20.29676773,540.8140097
1128,2020/3/28,1,0,0,0,0,19.55087874,532.5381944
1129,2020/3/28,3,0,0,0,0,19.42917135,535.4649758
1130,2020/3/28,5,0,0,0.000710205,0.001495169,20.48108566,577.0495169
1131,2020/3/28,7,0.255031412,0.888825504,21.23006414,44.69487187,22.24385484,564.8310185
1132,2020/3/28,9,0.660191471,0.459234825,78.34601265,164.938974,24.02347974,366.7379227
1133,2020/3/28,11,0.955367189,0.741772515,66.87182345,140.7827862,23.72765198,372.3756039
1134,2020/3/28,13,0.947124924,0.96611648,54.25354102,114.2179811,22.8589218,387.7233796
1135,2020/3/28,15,0.643409614,0.944941245,35.8795164,75.53582399,23.11594752,430.6316425
1136,2020/3/28,17,0.236611685,0.986117896,6.614887858,13.9260797,21.85382115,454.380787
1137,2020/3/28,19,0,0,0.026944193,0.056724616,21.34101979,509.6328502
1138,2020/3/28,21,0,0,0,0,20.58932076,549.5350242
1139,2020/3/28,23,0,0,0,0,18.7357126,556.556713
1140,2020/3/29,1,0,0,0,0,18.04166031,515.2427536
1141,2020/3/29,3,0,0,0,0,18.27912624,548.7838164
1142,2020/3/29,5,0,0,0,0,19.95019554,614.2673611
1143,2020/3/29,7,0.260044954,0.983010875,3.221154892,6.781378719,21.72768396,642.5857488
1144,2020/3/29,9,0.665848013,0.979128712,36.47794224,76.79566788,21.01482296,550.7928241
1145,2020/3/29,11,0.962109011,0.563468554,182.3864728,383.9715216,26.98304024,384.6541005
1146,2020/3/29,13,0.952868542,0.426029169,394.8749271,831.315636,30.21975765,379.5881643
1147,2020/3/29,15,0.647108746,0.647594333,154.720262,325.7268673,27.09751643,394.2685185
1148,2020/3/29,17,0.23948993,0.690648773,52.16919044,109.8298746,21.94332128,387.0048309
1149,2020/3/29,19,0,0,0.995050858,2.094843912,19.82455457,401.0428241
1150,2020/3/29,21,0,0,0,0,19.57277835,435.9468599
1151,2020/3/29,23,0,0,0,0,17.9338681,452.2753623
1152,2020/3/30,1,0,0,0,0,17.85920823,474.3981481
1153,2020/3/30,3,0,0,0,0,18.18331376,502.2729469
1154,2020/3/30,5,0,0,0.009114301,0.019188003,19.91182607,580.5857488
1155,2020/3/30,7,0.265039538,0.961042556,9.734133219,20.49291204,21.95640402,609.09375
1156,2020/3/30,9,0.671475893,0.969278296,22.79613902,47.99187162,22.47560132,505.6123188
1157,2020/3/30,11,0.968828057,0.967910304,73.75406491,155.2717156,23.99385124,409.3344907
1158,2020/3/30,13,0.958576165,0.961296224,104.1637202,219.2920425,27.45797521,388.602657
1159,2020/3/30,15,0.650772024,0.932608938,47.11652816,99.19269086,23.10419925,396.6702899
1160,2020/3/30,17,0.24235155,0.912888143,17.56465039,36.97821134,22.21738058,394.1377315
1161,2020/3/30,19,0,0,0.198147283,0.417152174,21.58706363,461.5531401
1162,2020/3/30,21,0,0,0,0,19.85817408,478.0954106
1163,2020/3/30,23,0,0,0,0,18.44492873,474.9421296
1164,2020/3/31,1,0,0,0,0,18.29616088,493.9601449
1165,2020/3/31,3,0,0,0,0,18.50202958,518.8900463
1166,2020/3/31,5,0,0,0.002130616,0.004485507,19.96866675,598.1509662
1167,2020/3/31,7,0.270012825,0.964099564,4.456400042,9.381894826,21.73456631,653.5905797
1168,2020/3/31,9,0.677072752,0.934394898,20.05675824,42.22475418,22.3746423,606.912037
1169,2020/3/31,11,0.975522136,0.982629461,35.86258984,75.50018913,22.95524231,440.2705314
1170,2020/3/31,13,0.964246321,0.983426707,42.18823905,88.81734537,23.54664353,404.1171498
1171,2020/3/31,15,0.654399093,0.896499607,32.45671096,68.3299178,23.3269269,386.505787
1172,2020/3/31,17,0.245196499,0.790891856,7.876812378,16.5827629,22.36989525,542.6968599
1173,2020/3/31,19,0,0,0.077375,0.162894737,21.73472273,589.6992754
1174,2020/3/31,21,0,0,0,0,20.51475589,540.525463
1175,2020/3/31,23,0,0,0,0,19.45646716,518.4794686
1176,2020/4/1,1,0,0,0,0,18.93936432,505.0335648
1177,2020/4/1,3,0,0,0,0,18.96862156,538.9118357
1178,2020/4/1,5,0,0,0.012704784,0.026746914,20.20732625,595.9085648
1179,2020/4/1,7,0.274962504,0.90405151,6.695983909,14.09680823,21.94520923,629.6280193
1180,2020/4/1,9,0.682635174,0.818010617,22.86939919,48.14610356,22.83030162,499.1446759
1181,2020/4/1,11,0.982187993,0.949139085,25.44130494,53.56064198,22.87300078,401.5012077
1182,2020/4/1,13,0.969878784,0.971688009,28.60682708,60.22489912,23.41253143,445.2905093
1183,2020/4/1,15,0.657991962,0.99288469,8.035100945,16.91600199,22.42734954,437.8478261
1184,2020/4/1,17,0.248027302,0.982430814,4.614777073,9.715320154,22.1234304,496.7681159
1185,2020/4/1,19,0,0,0.004149094,0.008734935,21.32402543,546.5676329
1186,2020/4/1,21,0,0,0,0,20.00899488,450.9699074
1187,2020/4/1,23,0,0,0,0,19.0965628,472.4456522
1188,2020/4/2,1,0,0,0,0,18.38149732,510.2986111
1189,2020/4/2,3,0,0,0,0,18.44363531,513.5966184
1190,2020/4/2,5,0,0,0.095005536,0.200011654,19.88022407,524.9504831
1191,2020/4/2,7,0.27988374,0.347102066,38.90749337,81.91051235,22.88535608,484.4282407
1192,2020/4/2,9,0.688161758,0.337957111,159.9410744,336.7180514,26.52643902,369.3761574
1193,2020/4/2,11,0.988825604,0.174784755,206.0684454,433.8283062,28.66401812,390.7137681
1194,2020/4/2,13,0.97546977,0.346927908,153.5953993,323.3587353,26.37353846,390.2065217
1195,2020/4/2,15,0.661545754,0.162576768,144.2918852,303.7723898,27.77779605,393.619213
1196,2020/4/2,17,0.250838878,0.488339458,70.84129803,149.1395748,26.2617521,406.6497585
1197,2020/4/2,19,0,0,1.505309132,3.169071857,21.12924697,430.1053241
1198,2020/4/2,21,0,0,0,0,18.60781772,430.2838164
1199,2020/4/2,23,0,0,0,0,17.96682001,485.6896135
1200,2020/4/3,1,0,0,0,0,17.77769623,566.7083333
1201,2020/4/3,3,0,0,0,0,18.20603623,635.1437198
1202,2020/4/3,5,0,0,0.156254514,0.328956871,19.96828436,694.1122685
1203,2020/4/3,7,0.284779348,0.429650521,25.8498412,54.42071832,22.35816891,645.9094203
1204,2020/4/3,9,0.693651528,0.344320727,108.3611333,228.1287016,25.38262495,398.4963768
1205,2020/4/3,11,0.995431737,0.31820733,222.2402243,467.8741565,28.85948664,384.8923611
1206,2020/4/3,13,0.981019159,0.213264402,257.5092456,542.1247275,29.04552418,376.4758454
1207,2020/4/3,15,0.665062607,0.400104383,111.9514205,235.687201,27.2171256,405.2753623
1208,2020/4/3,17,0.253633839,0.703881653,56.6934625,119.3546579,25.57312636,405.5625
1209,2020/4/3,19,0,0,0.904093441,1.903354613,21.69234702,430.6168981
1210,2020/4/3,21,0,0,0,0,19.47335412,448.0688406
1211,2020/4/3,23,0,0,0,0,18.20866133,457.6304348
1212,2020/4/4,1,0,0,0,0,17.94657781,508.4201389
1213,2020/4/4,3,0,0,0,0,18.43798822,564.6847826
1214,2020/4/4,5,0,0,0.092737862,0.195237605,20.09498093,634.2125604
1215,2020/4/4,7,0.289644499,0.432250799,29.42517517,61.94773721,22.58094042,609.5543981
1216,2020/4/4,9,0.699100939,0.216185907,131.455004,276.7473769,26.37239995,385.4214976
1217,2020/4/4,11,1.002004241,0.149927209,258.2496782,543.6835331,29.98458035,381.8164251
1218,2020/4/4,13,0.986525728,0.130582495,278.7237594,586.7868619,30.20253149,372.3171296
1219,2020/4/4,15,0.66854246,0.204770717,133.3672755,280.7732115,28.47650898,398.6376812
1220,2020/4/4,17,0.256412341,0.4448242,48.50299637,102.1115713,25.75222809,403.0729167
1221,2020/4/4,19,0,0,1.595806421,3.359592465,22.02826947,417.6992754
1222,2020/4/4,21,0,0,0,0,19.75499825,424.5833333
1223,2020/4/4,23,0,0,0,0,18.34149366,416.0350242
1224,2020/4/5,1,0,0,0,0,17.98455659,423.6183575
1225,2020/4/5,3,0,0,0,0,18.37682712,474.2395833
1226,2020/4/5,5,0,0,0.107789231,0.226924697,20.23936257,543.7487923
1227,2020/4/5,7,0.294476879,0.510003629,39.26424226,82.66156266,22.80723526,510.9560185
1228,2020/4/5,9,0.704507625,0.11217232,104.2427025,219.458321,23.90586855,374.3176329
1229,2020/4/5,11,1.00854097,0.069146585,190.6329366,401.3324981,27.87320442,397.2258454
1230,2020/4/5,13,0.991988372,0.079248311,354.6409332,746.612491,30.31992727,388.9131944
1231,2020/4/5,15,0.671985402,0.109216366,192.0719994,404.3621041,29.04289512,399.7451691
1232,2020/4/5,17,0.259174668,0.370018796,63.48601304,133.6547643,25.89672824,426.2922705
1233,2020/4/5,19,0,0,2.155956462,4.53885571,21.23302264,459.9953704
1234,2020/4/5,21,0,0,0,0,18.38826032,462.6219807
1235,2020/4/5,23,0,0,0,0,17.79719936,489.0724638
1236,2020/4/6,1,0,0,0,0,17.65412736,496.4143519
1237,2020/4/6,3,0,0,0,0,18.08844216,548.6352657
1238,2020/4/6,5,0,0,0.353453299,0.744112208,19.81004272,617.7638889
1239,2020/4/6,7,0.299274115,0.289208246,31.88881667,67.13435088,22.54412548,561.3695652
1240,2020/4/6,9,0.709869171,0.133534533,134.8697416,283.936298,26.67211715,374.7395833
1241,2020/4/6,11,1.015039785,0.088804857,250.830861,528.0649706,31.0551912,385.6086957
1242,2020/4/6,13,0.997406141,0.085615027,269.1172399,566.5626103,31.39235342,385.9166667
1243,2020/4/6,15,0.675391706,0.124155484,203.545899,428.517682,30.01344189,409.3414352
1244,2020/4/6,17,0.261921266,0.316438718,62.22871293,131.0078167,26.83973392,419.8224638
1245,2020/4/6,19,0,0,1.580580616,3.327538139,22.22329297,455.8381643
1246,2020/4/6,21,0,0,0,0,18.89753742,437.4814815
1247,2020/4/6,23,0,0,0,0,17.78130172,460.9154589
1248,2020/4/7,1,0,0,0,0,17.52651852,531.1365741
1249,2020/4/7,3,0,0,0,0,17.90461079,611.6352657
1250,2020/4/7,5,0,0,0.18666563,0.392980274,20.06505803,684.4057971
1251,2020/4/7,7,0.304033779,0.326149708,33.1926093,69.87917747,23.43349105,626.8321759
1252,2020/4/7,9,0.715183109,0.207720265,137.8800446,290.2737782,27.73447455,376.77657
1253,2020/4/7,11,1.021498558,0.09960272,237.482119,499.9623558,31.89064294,387.6527778
1254,2020/4/7,13,1.002778244,0.421512136,256.4918901,539.9829266,32.67631617,408.3599034
1255,2020/4/7,15,0.678761832,0.106026837,192.8494874,405.9989208,31.44637211,435.781401
1256,2020/4/7,17,0.264652741,0.29247129,61.67067842,129.8330072,28.51280892,426.8961353
1257,2020/4/7,19,0,0,1.950172396,4.105626096,23.05996564,431.2627315
1258,2020/4/7,21,0,0,0,0,19.31377153,451.5857488
1259,2020/4/7,23,0,0,0,0,17.90170985,478.2439614
1260,2020/4/8,1,0,0,0,0,17.75648924,490.1608796
1261,2020/4/8,3,0,0,0,0,18.25600148,549.2041063
1262,2020/4/8,5,0,0,0.272794638,0.5743045,20.32738676,624.2673611
1263,2020/4/8,7,0.308753402,0.392498442,30.29981327,63.78908056,23.40294529,603.0471014
1264,2020/4/8,9,0.720446945,0.21743675,131.3675019,276.5631618,27.75994775,386.8865741
1265,2020/4/8,11,1.027915174,0.182807869,291.4719926,613.6252475,31.0265136,367.2753623
1266,2020/4/8,13,1.008104026,0.193778855,254.7812909,536.381665,31.26762902,366.6630435
1267,2020/4/8,15,0.682096379,0.348849611,174.8376605,368.0792852,30.59616009,392.5671296
1268,2020/4/8,17,0.2673698,0.487343871,58.89044889,123.9798924,28.19589969,431.0748792
1269,2020/4/8,19,0,0,2.061828819,4.340692251,23.21157535,420.0601852
1270,2020/4/8,21,0,0,0,0,20.35451176,426.2596618
1271,2020/4/8,23,0,0,0,0,18.67340198,418.3756039
1272,2020/4/9,1,0,0,0,0,18.0289972,417.9537037
1273,2020/4/9,3,0,0,0,0,18.42925528,465.0483092
1274,2020/4/9,5,0.000993865,7.80E-07,0.340927623,0.717742365,20.72875928,555.6608796
1275,2020/4/9,7,0.313430535,0.325899133,32.62136853,68.67656532,23.6548373,515.3490338
1276,2020/4/9,9,0.725658202,0.138660015,131.1169214,276.035624,27.28276729,374.763285
1277,2020/4/9,11,1.034287538,0.092252664,296.0080448,623.1748312,31.24256693,368.4664352
1278,2020/4/9,13,1.013382904,0.093452061,265.3862386,558.7078707,31.68409963,373.1835749
1279,2020/4/9,15,0.685395996,0.168195915,192.7536719,405.7972041,31.02126178,419.6980676
1280,2020/4/9,17,0.270073162,0.402023841,60.43535575,127.2323279,27.35535051,407.6979167
1281,2020/4/9,19,0,0,1.94266326,4.089817389,22.49556314,431.2824074
1282,2020/4/9,21,0,0,0,0,19.690562,429.1400966
1283,2020/4/9,23,0,0,0,0,18.39500144,432.4009662
1284,2020/4/10,1,0,0,0,0,18.05102632,450.0694444
1285,2020/4/10,3,0,0,0,0,18.467836,513.7922705
1286,2020/4/10,5,0.002983523,6.41E-08,0.40089221,0.8439836,20.92064264,597.75
1287,2020/4/10,7,0.318062807,0.46298645,32.34608142,68.09701352,23.64831177,554.1145833
1288,2020/4/10,9,0.730814467,0.125809832,148.434655,312.4940105,26.57128958,365.8405797
1289,2020/4/10,11,1.04061358,0.078376537,293.7425925,618.4054579,30.60080479,369.2835648
1290,2020/4/10,13,1.018614303,0.069396525,267.8438491,563.8817876,30.4008031,385.3538647
1291,2020/4/10,15,0.688661289,0.105735782,211.3871668,445.0256143,28.21068987,392.1884058
1292,2020/4/10,17,0.272763459,0.267731403,66.60733143,140.2259609,26.76814242,415.9386574
1293,2020/4/10,19,0,0,1.79027185,3.768993368,22.13890548,448.8369565
1294,2020/4/10,21,0,0,0,0,19.32450638,448.8912037
1295,2020/4/10,23,0,0,0,0,18.0109058,472.2705314
1296,2020/4/11,1,0,0,0,0,17.8469718,503.8599537
1297,2020/4/11,3,0,0,0,0,18.50005702,562.7717391
1298,2020/4/11,5,0.004985029,2.00E-08,0.279783514,0.589017925,20.79285393,630.807971
1299,2020/4/11,7,0.322647964,0.259756094,33.1397125,69.76781579,23.66329532,558.7430556
1300,2020/4/11,9,0.735913429,0.14360823,138.7255254,292.0537376,26.87544508,365.5990338
1301,2020/4/11,11,1.046891247,0.098897488,299.0311812,629.5393288,30.14723428,365.7282609
1302,2020/4/11,13,1.023797596,0.129006435,282.8895196,595.5568833,31.27271964,373.1458333
1303,2020/4/11,15,0.691892754,0.241050766,166.1509259,349.791423,30.10919116,395.5833333
1304,2020/4/11,17,0.275441178,0.5397346,56.3976763,118.7319501,26.50313292,390.6851852
1305,2020/4/11,19,0,0,1.4072656,2.962664421,22.40245368,424.3768116
1306,2020/4/11,21,0,0,0,0,19.94771301,435.4396135
1307,2020/4/11,23,0,0,0,0,18.44681967,436.7581019
1308,2020/4/12,1,0,0,0,0,18.18473544,455.2729469
1309,2020/4/12,3,0,0,0,0,18.70478764,505.3784722
1310,2020/4/12,5,0.006998877,0.349977356,0.128958333,0.271491228,21.17949555,594.307971
1311,2020/4/12,7,0.327183885,0.747113774,21.63042422,45.53773519,23.438418,591.6835749
1312,2020/4/12,9,0.740952884,0.69944234,67.32094264,141.7283003,24.51767312,400.8321759
1313,2020/4/12,11,1.053118502,0.879002551,71.90055055,151.3695801,24.793709,388.4601449
1314,2020/4/12,13,1.02893209,0.938152169,47.28576884,99.54898703,23.90622464,408.9009662
1315,2020/4/12,15,0.695090768,0.973516933,30.78507662,64.81068762,23.1107556,449.3541667
1316,2020/4/12,17,0.278106652,0.980228716,6.661520261,14.02425318,22.45596796,529.4166667
1317,2020/4/12,19,0,0,0.203772077,0.428993847,22.29550745,596.400463
1318,2020/4/12,21,0,0,0,0,20.47281632,628.7041063
1319,2020/4/12,23,0,0,0,0,18.82830583,569.897343
1320,2020/4/13,1,0,0,0,0,18.22235825,582.2303241
1321,2020/4/13,3,0,0,0,0,18.67980933,661.5060386
1322,2020/4/13,5,0,0,0.237778868,0.50058709,20.85247624,734.287037
1323,2020/4/13,7,0.331668557,0.98659016,2.845387751,5.990290003,22.80701873,752.6219807
1324,2020/4/13,9,0.745930718,0.95488718,6.118048412,12.88010192,22.76365506,744.4016204
1325,2020/4/13,11,1.059293308,0.969121058,16.94830223,35.68063628,23.10008157,693.3538647
1326,2020/4/13,13,1.034017036,0.967700196,40.70676322,85.69844889,23.21094919,501.2560386
1327,2020/4/13,15,0.69825561,0.974637627,35.90465081,75.58873855,23.13003521,409.0196759
1328,2020/4/13,17,0.280760091,0.941729824,15.41691268,32.45665828,20.27714569,391.0217391
1329,2020/4/13,19,0,0,0.951039674,2.002188787,18.20298621,434.7342995
1330,2020/4/13,21,0,0,0,0,18.35680184,517.1990741
1331,2020/4/13,23,0,0,0,0,18.19923614,557.9951691
1332,2020/4/14,1,0,0,0,0,17.97708901,590.2608696
1333,2020/4/14,3,0,0,0,0,18.41070541,607.1342593
1334,2020/4/14,5,0.01105299,0.081058299,0.561249094,1.18157704,20.83069519,619.5990338
1335,2020/4/14,7,0.336100056,0.229408188,38.29070834,80.61201756,23.66696357,525.4340278
1336,2020/4/14,9,0.750844889,0.099323024,133.5738456,281.2080959,26.89482933,364.9891304
1337,2020/4/14,11,1.065413635,0.090786792,246.6016416,519.1613507,31.10476789,360.5069444
1338,2020/4/14,13,1.039051658,0.088561659,189.1100321,398.1263834,29.92658437,316.6050725
1339,2020/4/14,15,0.701387499,0.120117049,211.11846,444.4599158,29.37248521,304.7475845
1340,2020/4/14,17,0.283401618,0.25595183,64.07310316,134.8907435,26.99511468,287.3912037
1341,2020/4/14,19,0,0,2.313736775,4.87102479,22.66865268,329.1871981
1342,2020/4/14,21,0,0,0,0,21.18154195,396.6557971
1343,2020/4/14,23,0,0,0,0,18.18203277,397.9537037
1344,2020/4/15,1,0,0,0,0,17.84538202,415.4384058
1345,2020/4/15,3,0,0,0,0,18.41767677,449.4154589
1346,2020/4/15,5,0.013085564,0.153285877,0.784526379,1.651634483,20.53591299,502.0613426
1347,2020/4/15,7,0.340476518,0.417830951,41.64649672,87.6768352,23.96312983,459.6377315
1348,2020/4/15,9,0.755693405,0.169334632,119.7846424,252.1781946,27.85068345,305.1799517
1349,2020/4/15,11,1.071477448,0.291946863,231.8080678,488.0169848,31.11614637,307.1195652
1350,2020/4/15,13,1.044035169,0.389536091,215.516098,453.7181011,31.14593344,303.1921296
1351,2020/4/15,15,0.704486624,0.336759818,120.0801128,252.8002374,29.11881272,298.4698068
1352,2020/4/15,17,0.286031302,0.508073448,62.46771517,131.5109793,27.43509005,311.6180556
1353,2020/4/15,19,0,0,2.606864674,5.488136156,23.42760008,379.6702899
1354,2020/4/15,21,0,0,0,0,21.70830689,433.3297101
1355,2020/4/15,23,0,0,0,0,19.11104632,436.5717593
1356,2020/4/16,1,0,0,0,0,18.06963232,444.3140097
1357,2020/4/16,3,0,0,0,0,18.71595707,466.8067633
1358,2020/4/16,5,0.015116401,0.318701082,0.599011458,1.261076754,20.96222377,514.6099537
1359,2020/4/16,7,0.344796131,0.747138064,35.00256235,73.68960495,23.92693048,466.0990338
1360,2020/4/16,9,0.760474325,0.481954827,134.7226532,283.6266383,27.37994271,309.7372685
1361,2020/4/16,11,1.077482717,0.433900041,276.5544975,582.2199947,30.83301009,311.8611111
1362,2020/4/16,13,1.048966796,0.24768811,218.6238744,460.2607883,31.39574913,320.2210648
1363,2020/4/16,15,0.707553158,0.34370185,177.6458917,373.991351,30.28774176,313.0990338
1364,2020/4/16,17,0.28864917,0.43914165,57.21387844,120.4502704,26.80149572,326.5108696
1365,2020/4/16,19,0,0,3.305614034,6.959187439,22.9947592,375.3530093
1366,2020/4/16,21,0,0,0,0,21.6783859,423.9601449
1367,2020/4/16,23,0,0,0,0,19.01178107,417.6608796
1368,2020/4/17,1,0,0,0,0,18.02748958,434.8900966
1369,2020/4/17,3,0,0,0,0,18.85179617,469.0960648
1370,2020/4/17,5,0.017141667,0.390650838,0.384407971,0.809279939,21.48661632,520.7355072
1371,2020/4/17,7,0.349057132,0.587141901,11.64360306,24.51284855,23.26457368,538.5652174
1372,2020/4/17,9,0.765185752,0.660904469,30.26729459,63.72062018,23.49167485,432.9166667
1373,2020/4/17,11,1.083427418,0.581491625,31.51506177,66.34749847,23.73596608,358.9154589
1374,2020/4/17,13,1.053845779,0.73779114,31.63230899,66.59433471,23.5495905,339.2893519
1375,2020/4/17,15,0.710587273,0.860708711,13.9784915,29.42840315,22.68884776,349.5205314
1376,2020/4/17,17,0.291255221,0.986313519,4.210925415,8.865106136,20.29273883,373.880787
1377,2020/4/17,19,0,0,0.540740358,1.138400754,18.69393811,394.6388889
1378,2020/4/17,21,0,0,0,0,19.41498655,415.3236715
1379,2020/4/17,23,0,0,0,0,19.24012175,423.75
1380,2020/4/18,1,0,0,0,0,19.24039658,434.1980676
1381,2020/4/18,3,0,0,0,0,19.53176011,448.2407407
1382,2020/4/18,5,0,0,0.112480324,0.236800682,21.13160384,494.3611111
1383,2020/4/18,7,0.353257806,0.991230993,13.43942256,28.29352118,23.08834322,525.2731481
1384,2020/4/18,9,0.769825835,0.966096824,55.24634807,116.3081012,24.81641177,357.9045894
1385,2020/4/18,11,1.089309532,0.973166412,152.0523038,320.1101133,26.63575248,294.9070048
1386,2020/4/18,13,1.058671383,0.89711636,185.0458589,389.5702292,30.31553034,314.2974537
1387,2020/4/18,15,0.713589138,0.906185851,167.2971599,352.2045472,28.39891304,301.8405797
1388,2020/4/18,17,0.29384943,0.697172476,55.61498279,117.0841743,23.09429573,346.005787
