,date,hour,pressure_ground,pressure_sealevel,precipitation_rain,temperature_air,temperature_condensation,pressure_vapor,humidity_relative,wind_speed,wind_direction,hour_radiation,radiation_solar,precipitation_snow,height_snow,year,month,day,timestamp,h,P,FRACDF
493,2020-01-14,13,1013.5,1020.4,0.0,10.4,-0.7,5.8,46.0,2.7,0.0,0.5,350.0,0.0,0.0,2020,1,14,2020-01-14 13:30:00+09:00,0.5172479259626462,0.5093661963615814,0.5067442132372046
494,2020-01-14,14,1013.1,1020.0,0.0,10.5,-1.9,5.3,42.0,1.3,0.0,0.8,341.6666666666667,0.0,0.0,2020,1,14,2020-01-14 14:30:00+09:00,0.407226758694898,0.7357210228093551,0.2703998935174805
495,2020-01-14,15,1013.5,1020.4,0.0,10.3,-0.5,5.9,47.0,2.4,0.0,0.3,138.88888888888889,0.0,0.0,2020,1,14,2020-01-14 15:30:00+09:00,0.259530087364045,0.6129686074881554,0.6252057116891289
496,2020-01-14,16,1013.5,1020.4,0.0,9.8,-0.7,5.8,48.0,1.6,0.0,0.0,22.22222222222222,0.0,0.0,2020,1,14,2020-01-14 16:30:00+09:00,0.08695688761006386,0.7304188784657486,0.8566081362387775
497,2020-01-14,17,1013.5,1020.4,0.0,9.5,-1.2,5.6,47.0,0.8,0.0,0.0,0.0,0.0,0.0,2020,1,14,2020-01-14 17:30:00+09:00,0.0,0.0,0.0
498,2020-01-14,18,1013.7,1020.6,0.0,9.0,0.2,6.2,54.0,2.0,0.0,0.0,0.0,0.0,0.0,2020,1,14,2020-01-14 18:30:00+09:00,0.0,0.0,0.0
499,2020-01-14,19,1014.1,1021.0,0.0,9.0,-0.3,6.0,52.0,2.2,0.0,0.0,0.0,0.0,0.0,2020,1,14,2020-01-14 19:30:00+09:00,0.0,0.0,0.0
500,2020-01-14,20,1014.6,1021.5,0.0,8.3,0.8,6.5,59.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,1,14,2020-01-14 20:30:00+09:00,0.0,0.0,0.0
501,2020-01-14,21,1014.6,1021.6,0.0,7.4,1.9,7.0,68.0,1.2,0.0,0.0,0.0,0.0,0.0,2020,1,14,2020-01-14 21:30:00+09:00,0.0,0.0,0.0
502,2020-01-14,22,1014.0,1021.0,0.0,6.4,3.6,7.9,82.0,2.3,0.0,0.0,0.0,0.0,0.0,2020,1,14,2020-01-14 22:30:00+09:00,0.0,0.0,0.0
503,2020-01-14,23,1013.4,1020.4,1.0,5.8,3.7,7.9,86.0,1.9,0.0,0.0,0.0,0.0,0.0,2020,1,14,2020-01-14 23:30:00+09:00,0.0,0.0,0.0
504,2020-01-15,0,1012.8,1019.8,0.5,5.4,3.7,8.0,89.0,1.9,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 00:30:00+09:00,0.0,0.0,0.0
505,2020-01-15,1,1012.3,1019.3,0.0,5.4,3.6,7.9,88.0,2.7,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 01:30:00+09:00,0.0,0.0,0.0
506,2020-01-15,2,1011.9,1018.9,0.0,5.0,3.7,7.9,91.0,3.0,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 02:30:00+09:00,0.0,0.0,0.0
507,2020-01-15,3,1011.6,1018.6,0.0,5.3,3.5,7.8,88.0,2.3,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 03:30:00+09:00,0.0,0.0,0.0
508,2020-01-15,4,1011.7,1018.7,0.0,4.6,3.1,7.6,90.0,1.9,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 04:30:00+09:00,0.0,0.0,0.0
509,2020-01-15,5,1011.9,1018.9,0.0,4.2,3.2,7.7,93.0,1.5,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 05:30:00+09:00,0.0,0.0,0.0
510,2020-01-15,6,1011.6,1018.6,0.0,3.9,3.5,7.8,97.0,1.1,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 06:30:00+09:00,0.0,0.0,0.0
511,2020-01-15,7,1011.6,1018.6,0.0,4.2,3.6,7.9,96.0,1.6,0.0,0.7,55.55555555555556,0.0,0.0,2020,1,15,2020-01-15 07:30:00+09:00,0.08222635067430453,0.9045086379580469,0.40494066950782814
512,2020-01-15,8,1012.0,1019.0,0.0,6.4,3.9,8.1,84.0,0.6,0.0,1.0,225.0,0.0,0.0,2020,1,15,2020-01-15 08:30:00+09:00,0.2557530624952578,0.8475237094629494,0.2013979935048673
513,2020-01-15,9,1012.0,1018.9,0.0,8.5,3.6,7.9,71.0,2.2,0.0,1.0,383.3333333333333,0.0,0.0,2020,1,15,2020-01-15 09:30:00+09:00,0.40490753638164523,0.8257483649703391,0.13659429893530317
514,2020-01-15,10,1011.5,1018.4,0.0,9.7,0.9,6.5,54.0,4.8,0.0,1.0,538.8888888888889,0.0,0.0,2020,1,15,2020-01-15 10:30:00+09:00,0.5168532178716543,0.87082053753078,0.053236675305058156
515,2020-01-15,11,1010.5,1017.4,0.0,8.6,0.8,6.5,58.0,4.5,0.0,0.4,380.55555555555554,0.0,0.0,2020,1,15,2020-01-15 11:30:00+09:00,0.5783267121078504,0.45412398836150664,0.5370310595413911
516,2020-01-15,12,1010.0,1016.8,0.0,10.8,1.4,6.7,52.0,4.4,0.0,0.8,527.7777777777778,0.0,0.0,2020,1,15,2020-01-15 12:30:00+09:00,0.5796711779143572,0.7445974432910403,0.1725261132353515
517,2020-01-15,13,1010.0,1016.9,0.0,9.9,0.8,6.5,53.0,7.6,0.0,1.0,541.6666666666666,0.0,0.0,2020,1,15,2020-01-15 13:30:00+09:00,0.5206510354843307,0.8688664893126967,0.054323056680649184
518,2020-01-15,14,1009.9,1016.8,0.0,10.2,1.6,6.8,55.0,5.8,0.0,1.0,419.44444444444446,0.0,0.0,2020,1,15,2020-01-15 14:30:00+09:00,0.4106178626956025,0.8741177319860225,0.07196839704975422
519,2020-01-15,15,1010.8,1017.7,0.0,10.1,-1.3,5.6,45.0,7.1,0.0,1.0,255.55555555555554,0.0,0.0,2020,1,15,2020-01-15 15:30:00+09:00,0.26280342619945635,0.8911321163858811,0.10895983577659851
520,2020-01-15,16,1012.0,1018.9,0.0,9.0,-2.0,5.3,46.0,4.6,0.0,0.8,72.22222222222223,0.0,0.0,2020,1,15,2020-01-15 16:30:00+09:00,0.09002121544750676,0.9282118382565003,0.2575664736098455
521,2020-01-15,17,1013.1,1020.0,0.0,8.2,-2.7,5.0,46.0,5.6,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 17:30:00+09:00,0.0,0.0,0.0
522,2020-01-15,18,1013.9,1020.9,0.0,7.5,-2.0,5.3,51.0,4.6,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 18:30:00+09:00,0.0,0.0,0.0
523,2020-01-15,19,1014.6,1021.6,0.0,6.8,-1.6,5.4,55.0,3.6,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 19:30:00+09:00,0.0,0.0,0.0
524,2020-01-15,20,1015.1,1022.1,0.0,6.2,-1.2,5.6,59.0,3.2,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 20:30:00+09:00,0.0,0.0,0.0
525,2020-01-15,21,1015.6,1022.6,0.0,5.6,-0.7,5.8,64.0,3.5,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 21:30:00+09:00,0.0,0.0,0.0
526,2020-01-15,22,1015.8,1022.8,0.0,5.0,-0.8,5.8,66.0,2.3,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 22:30:00+09:00,0.0,0.0,0.0
527,2020-01-15,23,1015.3,1022.3,0.0,4.9,-1.1,5.6,65.0,2.2,0.0,0.0,0.0,0.0,0.0,2020,1,15,2020-01-15 23:30:00+09:00,0.0,0.0,0.0
528,2020-01-16,0,1015.2,1022.3,0.0,3.8,-1.8,5.4,67.0,0.9,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 00:30:00+09:00,0.0,0.0,0.0
529,2020-01-16,1,1015.4,1022.5,0.0,3.5,-1.3,5.6,71.0,1.5,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 01:30:00+09:00,0.0,0.0,0.0
530,2020-01-16,2,1015.9,1023.0,0.0,3.1,-1.4,5.5,72.0,1.6,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 02:30:00+09:00,0.0,0.0,0.0
531,2020-01-16,3,1015.6,1022.7,0.0,3.8,-2.0,5.3,66.0,2.4,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 03:30:00+09:00,0.0,0.0,0.0
532,2020-01-16,4,1015.6,1022.7,0.0,2.7,-1.6,5.4,73.0,1.9,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 04:30:00+09:00,0.0,0.0,0.0
533,2020-01-16,5,1016.4,1023.5,0.0,1.8,-1.6,5.4,78.0,0.8,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 05:30:00+09:00,0.0,0.0,0.0
534,2020-01-16,6,1017.0,1024.1,0.0,1.9,-2.1,5.3,75.0,1.3,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 06:30:00+09:00,0.0,0.0,0.0
535,2020-01-16,7,1017.4,1024.5,0.0,2.2,-1.2,5.6,78.0,0.5,0.0,0.2,38.888888888888886,0.0,0.0,2020,1,16,2020-01-16 07:30:00+09:00,0.08316231268836578,0.8391124517993107,0.6468495254466393
536,2020-01-16,8,1017.4,1024.5,0.0,3.4,-1.0,5.7,73.0,2.3,0.0,0.6,147.22222222222223,0.0,0.0,2020,1,16,2020-01-16 08:30:00+09:00,0.2571208199352655,0.6439079257035224,0.5821363525885315
537,2020-01-16,9,1017.6,1024.7,0.0,4.5,-2.1,5.2,62.0,1.6,0.0,0.4,213.88888888888889,0.0,0.0,2020,1,16,2020-01-16 09:30:00+09:00,0.4067807711711017,0.4479233689150991,0.6680948469232915
538,2020-01-16,10,1017.4,1024.4,0.0,5.9,-2.4,5.1,55.0,1.3,0.0,0.0,183.33333333333334,0.0,0.0,2020,1,16,2020-01-16 10:30:00+09:00,0.5192888309692357,0.2074490789868848,0.8445981614835337
539,2020-01-16,11,1016.4,1023.4,0.0,7.0,-1.9,5.3,53.0,2.6,0.0,0.0,233.33333333333334,0.0,0.0,2020,1,16,2020-01-16 11:30:00+09:00,0.5812937688046544,0.21061936482410118,0.8115810343697325
540,2020-01-16,12,1015.5,1022.5,0.0,7.6,-2.7,5.0,48.0,2.0,0.0,0.0,172.22222222222223,0.0,0.0,2020,1,16,2020-01-16 12:30:00+09:00,0.5830152298396011,0.13150639293319066,0.8903967976468616
541,2020-01-16,13,1014.8,1021.7,0.0,8.3,-3.8,4.6,42.0,2.7,0.0,0.0,144.44444444444446,0.0,0.0,2020,1,16,2020-01-16 13:30:00+09:00,0.5241499853436762,0.14596001022352195,0.8987958280267881
542,2020-01-16,14,1014.4,1021.3,0.0,8.2,-3.3,4.8,44.0,2.4,0.0,0.0,141.66666666666666,0.0,0.0,2020,1,16,2020-01-16 14:30:00+09:00,0.4140865381541801,0.2764218320753229,0.8411852867586898
543,2020-01-16,15,1014.5,1021.4,0.0,8.1,-2.2,5.2,48.0,2.6,0.0,0.0,100.0,0.0,0.0,2020,1,16,2020-01-16 15:30:00+09:00,0.266137358173371,0.47461553442709453,0.7887428484802099
544,2020-01-16,16,1014.8,1021.8,0.0,7.6,-1.6,5.4,52.0,2.4,0.0,0.1,36.111111111111114,0.0,0.0,2020,1,16,2020-01-16 16:30:00+09:00,0.09313473012231595,0.7863115806828119,0.7347478077046421
545,2020-01-16,17,1014.8,1021.8,0.0,6.8,-0.6,5.8,59.0,1.9,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 17:30:00+09:00,0.0,0.0,0.0
546,2020-01-16,18,1014.7,1021.7,0.0,5.4,-0.8,5.7,64.0,1.6,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 18:30:00+09:00,0.0,0.0,0.0
547,2020-01-16,19,1014.9,1021.9,0.0,4.4,-0.6,5.9,70.0,0.9,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 19:30:00+09:00,0.0,0.0,0.0
548,2020-01-16,20,1014.9,1022.0,0.0,4.1,0.3,6.2,76.0,1.3,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 20:30:00+09:00,0.0,0.0,0.0
549,2020-01-16,21,1014.9,1022.0,0.0,3.4,0.0,6.1,78.0,2.8,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 21:30:00+09:00,0.0,0.0,0.0
550,2020-01-16,22,1014.9,1022.0,0.0,3.4,-0.2,6.0,77.0,2.4,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 22:30:00+09:00,0.0,0.0,0.0
551,2020-01-16,23,1014.7,1021.8,0.0,2.8,-0.6,5.8,78.0,1.2,0.0,0.0,0.0,0.0,0.0,2020,1,16,2020-01-16 23:30:00+09:00,0.0,0.0,0.0
552,2020-01-17,0,1014.5,1021.6,0.0,2.8,-0.6,5.8,78.0,1.3,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 00:30:00+09:00,0.0,0.0,0.0
553,2020-01-17,1,1014.2,1021.3,0.0,2.8,-1.2,5.6,75.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 01:30:00+09:00,0.0,0.0,0.0
554,2020-01-17,2,1013.8,1020.9,0.0,2.8,-1.0,5.7,76.0,2.2,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 02:30:00+09:00,0.0,0.0,0.0
555,2020-01-17,3,1013.3,1020.4,0.0,2.7,-0.9,5.7,77.0,2.1,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 03:30:00+09:00,0.0,0.0,0.0
556,2020-01-17,4,1013.0,1020.1,0.0,2.4,-0.9,5.7,79.0,1.3,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 04:30:00+09:00,0.0,0.0,0.0
557,2020-01-17,5,1013.4,1020.5,0.0,2.6,-0.8,5.7,78.0,1.2,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 05:30:00+09:00,0.0,0.0,0.0
558,2020-01-17,6,1013.8,1020.9,0.0,2.9,-0.9,5.7,76.0,1.2,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 06:30:00+09:00,0.0,0.0,0.0
559,2020-01-17,7,1014.0,1021.1,0.0,3.6,0.0,6.1,77.0,1.0,0.0,0.0,36.111111111111114,0.0,0.0,2020,1,17,2020-01-17 07:30:00+09:00,0.08420185691723481,0.8223393092156803,0.6891477707395137
560,2020-01-17,8,1013.8,1020.8,0.0,4.6,-0.6,5.9,69.0,1.4,0.0,0.0,102.77777777777777,0.0,0.0,2020,1,17,2020-01-17 08:30:00+09:00,0.2585991795538068,0.5038296222755358,0.7671216423689182
561,2020-01-17,9,1013.3,1020.3,0.0,6.5,-1.6,5.4,56.0,1.8,0.0,0.0,183.33333333333334,0.0,0.0,2020,1,17,2020-01-17 09:30:00+09:00,0.408770096970925,0.3759203848189703,0.7473408328623617
562,2020-01-17,10,1012.1,1019.1,0.0,6.9,-1.0,5.7,57.0,1.8,0.0,0.0,208.33333333333334,0.0,0.0,2020,1,17,2020-01-17 10:30:00+09:00,0.5218442503878227,0.24372442046116344,0.8075139928603117
563,2020-01-17,11,1010.5,1017.4,0.0,8.5,-0.3,6.0,54.0,1.7,0.0,0.2,288.8888888888889,0.0,0.0,2020,1,17,2020-01-17 11:30:00+09:00,0.5843795604821563,0.2886262081456383,0.7257200315442882
564,2020-01-17,12,1009.7,1016.6,0.0,8.6,-1.8,5.4,48.0,1.7,0.0,0.0,197.22222222222223,0.0,0.0,2020,1,17,2020-01-17 12:30:00+09:00,0.5864692901621802,0.15833174105939482,0.8628411362436833
565,2020-01-17,13,1009.5,1016.4,0.0,8.7,0.2,6.2,55.0,1.2,0.0,0.0,100.0,0.0,0.0,2020,1,17,2020-01-17 13:30:00+09:00,0.5277432340247707,0.08738580990466933,0.9456146392699433
566,2020-01-17,14,1009.1,1016.0,0.0,8.7,-0.3,6.0,53.0,1.3,0.0,0.0,83.33333333333333,0.0,0.0,2020,1,17,2020-01-17 14:30:00+09:00,0.4176311002389807,0.1533371904293057,0.934696160828274
567,2020-01-17,15,1009.1,1016.0,0.0,8.8,0.0,6.1,54.0,1.8,0.0,0.0,91.66666666666667,0.0,0.0,2020,1,17,2020-01-17 15:30:00+09:00,0.2695301799986596,0.43839764047915386,0.8206813432141657
568,2020-01-17,16,1009.3,1016.2,0.0,8.4,0.4,6.3,57.0,2.6,0.0,0.0,13.88888888888889,0.0,0.0,2020,1,17,2020-01-17 16:30:00+09:00,0.09629573394962228,0.6151988432699532,0.9395596879149287
569,2020-01-17,17,1009.0,1015.9,0.0,8.3,0.8,6.5,59.0,2.8,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 17:30:00+09:00,0.0,0.0,0.0
570,2020-01-17,18,1009.4,1016.3,0.0,7.9,1.7,6.9,65.0,2.9,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 18:30:00+09:00,0.0,0.0,0.0
571,2020-01-17,19,1009.2,1016.1,0.0,7.2,2.9,7.5,74.0,2.9,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 19:30:00+09:00,0.0,0.0,0.0
572,2020-01-17,20,1009.1,1016.0,0.0,6.7,3.5,7.9,80.0,1.8,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 20:30:00+09:00,0.0,0.0,0.0
573,2020-01-17,21,1008.9,1015.8,0.0,6.5,3.5,7.8,81.0,1.2,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 21:30:00+09:00,0.0,0.0,0.0
574,2020-01-17,22,1008.0,1014.9,0.0,6.4,4.1,8.2,85.0,1.2,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 22:30:00+09:00,0.0,0.0,0.0
575,2020-01-17,23,1007.4,1014.3,0.0,6.1,4.3,8.3,88.0,2.4,0.0,0.0,0.0,0.0,0.0,2020,1,17,2020-01-17 23:30:00+09:00,0.0,0.0,0.0
576,2020-01-18,0,1006.8,1013.7,0.0,6.0,4.3,8.3,89.0,1.9,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 00:30:00+09:00,0.0,0.0,0.0
577,2020-01-18,1,1006.5,1013.4,0.0,6.1,4.4,8.4,89.0,1.2,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 01:30:00+09:00,0.0,0.0,0.0
578,2020-01-18,2,1005.7,1012.6,0.0,6.0,4.2,8.2,88.0,1.6,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 02:30:00+09:00,0.0,0.0,0.0
579,2020-01-18,3,1005.1,1012.0,0.0,6.1,3.4,7.8,83.0,2.2,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 03:30:00+09:00,0.0,0.0,0.0
580,2020-01-18,4,1004.7,1011.6,0.0,6.0,2.6,7.4,79.0,1.8,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 04:30:00+09:00,0.0,0.0,0.0
581,2020-01-18,5,1004.5,1011.4,0.0,5.8,2.3,7.2,78.0,1.4,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 05:30:00+09:00,0.0,0.0,0.0
582,2020-01-18,6,1004.4,1011.4,0.0,4.4,2.1,7.1,85.0,1.9,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 06:30:00+09:00,0.0,0.0,0.0
583,2020-01-18,7,1004.5,1011.4,0.0,5.6,2.4,7.3,80.0,1.7,0.0,0.0,16.666666666666668,0.0,0.0,2020,1,18,2020-01-18 07:30:00+09:00,0.08534489040538125,0.6940471461191144,0.903722804911131
584,2020-01-18,8,1004.4,1011.3,0.0,7.1,-1.3,5.5,55.0,2.4,0.0,0.0,91.66666666666667,0.0,0.0,2020,1,18,2020-01-18 08:30:00+09:00,0.26018763730912103,0.46262553612122553,0.8084291552194048
585,2020-01-18,9,1004.7,1011.6,0.0,8.5,-3.0,4.9,44.0,3.7,0.0,0.6,297.22222222222223,0.0,0.0,2020,1,18,2020-01-18 09:30:00+09:00,0.4108747422507944,0.6268301898976748,0.42994349977074053
586,2020-01-18,10,1004.5,1011.3,0.0,10.1,-3.2,4.8,39.0,4.1,0.0,0.8,500.0,0.0,0.0,2020,1,18,2020-01-18 10:30:00+09:00,0.5245184849916957,0.7991198340622361,0.1256691681919091
587,2020-01-18,11,1003.6,1010.4,0.0,11.0,-3.1,4.9,37.0,4.4,0.0,1.0,574.9999999999999,0.0,0.0,2020,1,18,2020-01-18 11:30:00+09:00,0.5875829002105897,0.8122834667164192,0.09491856716428182
588,2020-01-18,12,1002.7,1009.5,0.0,11.4,-2.4,5.1,38.0,5.2,0.0,1.0,580.5555555555555,0.0,0.0,2020,1,18,2020-01-18 12:30:00+09:00,0.5900319489885194,0.8168953555447398,0.08983408738892107
589,2020-01-18,13,1002.4,1009.2,0.0,11.4,-1.7,5.4,40.0,3.6,0.0,1.0,580.5555555555555,0.0,0.0,2020,1,18,2020-01-18 13:30:00+09:00,0.531429137829191,0.9012918121739413,0.028704898594429595
590,2020-01-18,14,1002.7,1009.5,0.0,11.0,-1.1,5.6,43.0,4.7,0.0,1.0,422.22222222222223,0.0,0.0,2020,1,18,2020-01-18 14:30:00+09:00,0.4212497541674043,0.8598174210935905,0.08564703430300236
591,2020-01-18,15,1003.1,1009.9,0.0,10.3,-1.1,5.6,45.0,5.8,0.0,1.0,227.77777777777777,0.0,0.0,2020,1,18,2020-01-18 15:30:00+09:00,0.2729800789747965,0.8103413674669249,0.25886302259529403
592,2020-01-18,16,1003.8,1010.6,0.0,9.3,-1.4,5.5,47.0,5.2,0.0,0.4,58.333333333333336,0.0,0.0,2020,1,18,2020-01-18 16:30:00+09:00,0.09950242404653738,0.8553511505436181,0.5174106251745952
593,2020-01-18,17,1004.7,1011.6,0.0,8.6,-1.5,5.5,49.0,5.2,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 17:30:00+09:00,0.0,0.0,0.0
594,2020-01-18,18,1005.4,1012.3,0.0,7.9,-2.1,5.2,49.0,5.0,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 18:30:00+09:00,0.0,0.0,0.0
595,2020-01-18,19,1006.0,1012.9,0.0,7.2,-2.8,5.0,49.0,4.9,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 19:30:00+09:00,0.0,0.0,0.0
596,2020-01-18,20,1006.0,1012.9,0.0,6.7,-3.0,4.9,50.0,4.4,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 20:30:00+09:00,0.0,0.0,0.0
597,2020-01-18,21,1006.8,1013.7,0.0,6.6,-3.3,4.8,49.0,4.9,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 21:30:00+09:00,0.0,0.0,0.0
598,2020-01-18,22,1007.2,1014.1,0.0,5.9,-2.7,5.0,54.0,3.4,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 22:30:00+09:00,0.0,0.0,0.0
599,2020-01-18,23,1007.3,1014.3,0.0,5.2,-2.6,5.0,57.0,2.8,0.0,0.0,0.0,0.0,0.0,2020,1,18,2020-01-18 23:30:00+09:00,0.0,0.0,0.0
600,2020-01-19,0,1007.4,1014.4,0.0,5.4,-2.2,5.2,58.0,4.3,0.0,0.0,0.0,0.0,0.0,2020,1,19,2020-01-19 00:30:00+09:00,0.0,0.0,0.0
601,2020-01-19,1,1008.0,1015.0,0.0,5.1,-2.5,5.1,58.0,2.5,0.0,0.0,0.0,0.0,0.0,2020,1,19,2020-01-19 01:30:00+09:00,0.0,0.0,0.0
602,2020-01-19,2,1008.2,1015.2,0.0,4.8,-2.5,5.1,59.0,3.8,0.0,0.0,0.0,0.0,0.0,2020,1,19,2020-01-19 02:30:00+09:00,0.0,0.0,0.0
603,2020-01-19,3,1008.0,1015.0,0.0,4.5,-2.6,5.1,60.0,2.4,0.0,0.0,0.0,0.0,0.0,2020,1,19,2020-01-19 03:30:00+09:00,0.0,0.0,0.0
604,2020-01-19,4,1008.4,1015.4,0.0,3.5,-2.7,5.0,64.0,2.3,0.0,0.0,0.0,0.0,0.0,2020,1,19,2020-01-19 04:30:00+09:00,0.0,0.0,0.0
605,2020-01-19,5,1008.6,1015.6,0.0,3.3,-2.6,5.0,65.0,2.6,0.0,0.0,0.0,0.0,0.0,2020,1,19,2020-01-19 05:30:00+09:00,0.0,0.0,0.0
606,2020-01-19,6,1009.4,1016.4,0.0,3.1,-2.8,5.0,65.0,0.9,0.0,0.0,0.0,0.0,0.0,2020,1,19,2020-01-19 06:30:00+09:00,0.0,0.0,0.0
607,2020-01-19,7,1009.7,1016.7,0.0,3.7,-2.9,4.9,62.0,2.5,0.0,0.8,69.44444444444444,0.0,0.0,2020,1,19,2020-01-19 07:30:00+09:00,0.08659133811570494,0.9308662133978683,0.25700507504821946
608,2020-01-19,8,1010.5,1017.5,0.0,5.5,-2.6,5.1,56.0,1.5,0.0,1.0,250.0,0.0,0.0,2020,1,19,2020-01-19 08:30:00+09:00,0.2618856906113801,0.8832071164074896,0.12437763924936174
609,2020-01-19,9,1010.8,1017.7,0.0,8.7,-2.3,5.2,46.0,1.8,0.0,1.0,419.44444444444446,0.0,0.0,2020,1,19,2020-01-19 09:30:00+09:00,0.4130939215307162,0.8698770158996134,0.07617012917904054
610,2020-01-19,10,1010.5,1017.4,0.0,9.8,-3.5,4.7,39.0,2.3,0.0,1.0,547.2222222222222,0.0,0.0,2020,1,19,2020-01-19 10:30:00+09:00,0.527310509313354,0.8663646724628922,0.055430640190635594
611,2020-01-19,11,1008.4,1015.3,0.0,10.0,-5.1,4.2,34.0,1.7,0.0,1.0,611.1111111111111,0.0,0.0,2020,1,19,2020-01-19 11:30:00+09:00,0.5909025405810564,0.8587103924327639,0.05261170849634067
612,2020-01-19,12,1007.9,1014.7,0.0,11.3,-5.2,4.2,31.0,2.5,0.0,1.0,502.77777777777777,0.0,0.0,2020,1,19,2020-01-19 12:30:00+09:00,0.5937017064323658,0.666708096017114,0.2636155041848961
613,2020-01-19,13,1007.7,1014.5,0.0,11.2,-5.7,4.0,30.0,2.4,0.0,0.5,361.1111111111111,0.0,0.0,2020,1,19,2020-01-19 13:30:00+09:00,0.5352059380615776,0.49643680746891944,0.511267748658651
614,2020-01-19,14,1007.9,1014.7,0.0,11.1,-4.1,4.5,34.0,2.3,0.0,0.4,247.22222222222223,0.0,0.0,2020,1,19,2020-01-19 14:30:00+09:00,0.4249405767279052,0.48357063508967785,0.6090126952505195
615,2020-01-19,15,1008.2,1015.0,0.0,10.5,-3.2,4.8,38.0,2.0,0.0,0.0,105.55555555555556,0.0,0.0,2020,1,19,2020-01-19 15:30:00+09:00,0.2764851111667697,0.46555492279472316,0.7853333473084517
616,2020-01-19,16,1008.0,1014.8,0.0,10.2,-2.8,5.0,40.0,2.1,0.0,0.0,27.77777777777778,0.0,0.0,2020,1,19,2020-01-19 16:30:00+09:00,0.1027528695807492,0.6985335291671313,0.8473384863184933
617,2020-01-19,17,1008.2,1015.0,0.0,10.2,-0.9,5.7,46.0,2.1,0.0,0.0,0.0,0.0,0.0,2020,1,19,2020-01-19 17:30:00+09:00,0.0,0.0,0.0
618,2020-01-19,18,1008.6,1015.5,0.0,9.7,0.1,6.1,51.0,1.0,0.0,0.0,0.0,0.0,0.0,2020,1,19,2020-01-19 18:30:00+09:00,0.0,0.0,0.0
